ID,HOUR,DRY_BULB_T,DAMP,HORI_TOTAL_RAD,HORI_SCATTER_RAD,T_GROUND,T_SKY,WS,WD,B
1,2346,14.18000031,0.829999983,94.62999725,7.690000057,17.57999992,261.8900146,0,0,101460
1,2347,13.56000042,0.800000012,0,0,13.25,256.6900024,0,0,101460
1,2348,13,0.839999974,0,0,9.399999619,252.1000061,6,16,101460
1,2349,12.63000011,0.939999998,0,0,6.420000076,248.6199951,0,0,101460
1,2350,12.35999966,1.100000024,0,0,4.300000191,246.2400055,0,0,101460
1,2351,12.02999973,1.269999981,0,0,2.900000095,244.8200073,0,0,101460
1,2352,11.48999977,1.419999957,0,0,2.079999924,242.5200043,0,0,101480
1,2353,10.60000038,1.519999981,0,0,1.730000019,242.5599976,0,0,101480
1,2354,9.199999809,1.519999981,0,0,1.700000048,243.1000061,3,15,101480
1,2355,7.300000191,1.419999957,0,0,1.919999957,244,0,0,101480
1,2356,5.559999943,1.299999952,0,0,2.5,245.25,0,0,101480
1,2357,4.800000191,1.24000001,0,0,3.579999924,246.8500061,0,0,101480
1,2358,5.690000057,1.289999962,14.81999969,2.799999952,5.340000153,248.8099976,0,0,101480
1,2359,7.710000038,1.409999967,106.5699997,20.13999939,7.929999828,251.4900055,0,0,101480
1,2360,9.899999619,1.519999981,388.2900085,45.22999954,11.5,255.3000031,3,15,101480
1,2361,11.51000023,1.5,325.6900024,61.54000092,16.07999992,260.4200134,0,0,101480
1,2362,12.60000038,1.389999986,769.4000244,89.62000275,21.19000053,266.1799927,0,0,101480
1,2363,13.47999954,1.24000001,899.3499756,104.7600021,26.20999908,271.7999878,0,0,101480
1,2364,14.40999985,1.100000024,958.5100098,111.6500015,30.51000023,276.5100098,0,0,101480
1,2365,15.68999958,1.039999962,937,109.1500015,33.47999954,279.5899963,0,0,101480
1,2366,17.60000038,1.120000005,838.4099731,97.66000366,34.5,280.3399963,6,14,101480
1,2367,19.29999924,1.360000014,374.980011,70.86000061,33.16999817,278.519989,0,0,101480
1,2368,18.94000053,1.610000014,484.269989,56.40999985,29.90999985,274.980011,0,0,101480
1,2369,17.98999977,1.899999976,282.7399902,32.93000031,25.37000084,270.0899963,0,0,101480
1,2370,16.67000008,2.220000029,100.5100021,11.71000004,20.19000053,264.5100098,0,0,101480
1,2371,15.17000008,2.529999971,0,0,15.02000046,258.9400024,0,0,101480
1,2372,13.69999981,2.829999924,0,0,10.5,254.0899963,5,12,101480
1,2373,12.43000031,3.140000105,0,0,7.130000114,250.5899963,0,0,101480
1,2374,11.34000015,3.420000076,0,0,4.860000134,248.3699951,0,0,101480
1,2375,10.40999985,3.640000105,0,0,3.49000001,247.1799927,0,0,101480
1,2376,9.590000153,3.799999952,0,0,2.829999924,249.2899933,0,0,101100
1,2377,8.829999924,3.829999924,0,0,2.700000048,249.3899994,0,0,101100
1,2378,8.100000381,3.720000029,0,0,2.900000095,249.7700043,2,14,101100
1,2379,7.380000114,3.460000038,0,0,3.299999952,250.2899933,0,0,101100
1,2380,6.829999924,3.130000114,0,0,4.019999981,251.0899963,0,0,101100
1,2381,6.599999905,2.809999943,0,0,5.25,252.3999939,0,0,101100
1,2382,7.889999866,2.700000048,24.87000084,6.989999771,7.179999828,254.2599945,0,0,101100
1,2383,10.88000011,2.829999924,95.95999908,95.95999908,10,256.8699951,0,0,101100
1,2384,14.19999981,2.930000067,325.8200073,91.63999939,13.89999962,260.6600037,2,16,101100
1,2385,16.77000046,2.849999905,610.2800293,115.0500031,18.90999985,265.8500061,0,0,101100
1,2386,18.54999924,2.589999914,642.3200073,180.6600037,24.51000023,271.8099976,0,0,101100
1,2387,19.76000023,2.25999999,440.6300049,440.6300049,30.02000046,277.7099915,0,0,101100
1,2388,20.60000038,1.960000038,799.210022,224.7799988,34.75,282.769989,0,0,101100
1,2389,21.30999947,1.74000001,966.7399902,182.25,38.04000092,286.2200012,0,0,101100
1,2390,22.10000038,1.659999967,699.5700073,196.7599945,39.20000076,287.2999878,4,13,101100
1,2391,23.03000069,1.75,333.25,333.25,37.79000092,285.5100098,0,0,101100
1,2392,23.5,1.950000048,405.5499878,114.0699997,34.29999924,281.4700012,0,0,101100
1,2393,23.13999939,2.140000105,294.5,55.52000046,29.44000053,276.0100098,0,0,101100
1,2394,22.22999954,2.299999952,86.30000305,24.27000046,23.94000053,269.8399963,0,0,101100
1,2395,21.05999947,2.410000086,0,0,18.52000046,263.7399902,0,0,101100
1,2396,19.89999962,2.470000029,0,0,13.89999962,258.5100098,2,15,101100
1,2397,18.95999908,2.5,0,0,10.64000034,254.8000031,0,0,101100
1,2398,18.18000031,2.5,0,0,8.630000114,252.5700073,0,0,101100
1,2399,17.43000031,2.480000019,0,0,7.610000134,251.5299988,0,0,101100
1,2400,16.59000015,2.420000076,0,0,7.329999924,248.3500061,0,0,101350
1,2401,15.52000046,2.329999924,0,0,7.510000229,248.9100037,0,0,101350
1,2402,14.10000038,2.200000048,0,0,7.900000095,249.8200073,2,1,101350
1,2403,12.32999992,2.039999962,0,0,8.31000042,250.8300018,0,0,101350
1,2404,10.77000046,1.919999957,0,0,8.899999619,252.0099945,0,0,101350
1,2405,10.10000038,1.879999995,0,0,9.909999847,253.4900055,0,0,101350
1,2406,11.01000023,2.019999981,16.95000076,4.130000114,11.56999969,255.3899994,0,0,101350
1,2407,13.02999973,2.269999981,190.4700012,30.29999924,14.11999989,258.1099854,0,0,101350
1,2408,15.10000038,2.460000038,376.6600037,59.91999817,17.79999924,262.1499939,2,15,101350
1,2409,16.37999916,2.410000086,568.3099976,90.41000366,22.68000031,267.6499939,0,0,101350
1,2410,17.04000092,2.160000086,738.8099976,117.5400009,28.20999908,273.8999939,0,0,101350
1,2411,17.45000076,1.840000033,862.0700073,137.1399994,33.65000153,279.9599915,0,0,101350
1,2412,18.02000046,1.539999962,495.3200073,120.6299973,38.27999878,284.980011,0,0,101350
1,2413,19.13999939,1.370000005,484.3099976,117.9499969,41.36999893,288.1300049,0,0,101350
1,2414,21.20000076,1.409999967,804.25,127.9499969,42.20000076,288.5700073,3,2,101350
1,2415,23.20000076,1.690000057,653.0200195,103.8899994,40.29000092,286.0400085,0,0,101350
1,2416,22.77000046,1.970000029,467.9200134,74.44000244,36.16999817,281.5400085,0,0,101350
1,2417,21.67000008,2.309999943,276.0400085,43.90999985,30.61000061,275.5100098,0,0,101350
1,2418,20.20000076,2.640000105,101.9800034,16.21999931,24.37999916,268.7099915,0,0,101350
1,2419,18.64999962,2.940000057,0,0,18.25,261.9500122,0,0,101350
1,2420,17.29999924,3.200000048,0,0,13,256.1099854,4,12,101350
1,2421,16.37000084,3.480000019,0,0,9.220000267,251.9400024,0,0,101350
1,2422,15.71000004,3.75999999,0,0,6.840000153,249.3899994,0,0,101350
1,2423,15.13000011,4.010000229,0,0,5.570000172,248.2200012,0,0,101350
1,2424,14.39000034,4.199999809,0,0,5.170000076,248.7799988,0,0,100620
1,2425,13.28999996,4.21999979,0,0,5.369999886,249.4299927,0,0,100620
1,2426,11.60000038,4.039999962,0,0,5.900000095,250.5399933,3,12,100620
1,2427,9.31000042,3.670000076,0,0,6.579999924,251.8600006,0,0,100620
1,2428,7.21999979,3.329999924,0,0,7.519999981,253.4199982,0,0,100620
1,2429,6.300000191,3.210000038,0,0,8.880000114,255.2799988,0,0,100620
1,2430,7.409999847,3.480000019,29.92000008,8.720000267,10.85000038,257.519989,0,0,100620
1,2431,10.05000019,4.059999943,213.9299927,42.00999832,13.60000038,260.4400024,0,0,100620
1,2432,13.19999981,4.679999828,419.5899963,82.40000153,17.29999924,264.3599854,0,0,100620
1,2433,16.02000046,5,631.0200195,123.9199982,22,269.3500061,0,0,100620
1,2434,18.36000061,4.889999866,818.9799805,160.8300018,27.20000076,274.769989,0,0,100620
1,2435,20.29000092,4.409999847,753.7700195,219.5899963,32.24000168,279.8900146,0,0,100620
1,2436,21.84000015,3.690000057,471.4100037,471.4100037,36.5,284.019989,0,0,100620
1,2437,23.05999947,2.950000048,784.7800293,228.6300049,39.34000015,286.5,0,0,100620
1,2438,24,2.440000057,413.2099915,413.2099915,40.09999847,286.7600098,3,9,100620
1,2439,24.5,2.339999914,335.9200134,335.9200134,38.38000107,284.519989,0,0,100620
1,2440,24.06999969,2.589999914,410.7399902,119.6600037,34.65999985,280.4299927,0,0,100620
1,2441,22.98999977,3.049999952,308.4599915,60.56999969,29.62999916,275.1099854,0,0,100620
1,2442,21.52000046,3.579999924,91.59999847,26.69000053,24.01000023,269.2000122,0,0,100620
1,2443,19.96999931,4.099999905,0,0,18.5,263.3699951,0,0,100620
1,2444,18.60000038,4.590000153,0,0,13.80000019,258.3999939,2,10,100620
1,2445,17.62999916,5.070000172,0,0,10.46000004,254.9299927,0,0,100620
1,2446,16.93000031,5.519999981,0,0,8.359999657,252.8800049,0,0,100620
1,2447,16.31999969,5.869999886,0,0,7.239999771,251.9400024,0,0,100620
1,2448,15.59000015,6.050000191,0,0,6.840000153,255.0099945,0,0,100710
1,2449,14.55000019,5.96999979,0,0,6.880000114,255.3000031,0,0,100710
1,2450,13,5.570000172,0,0,7.099999905,255.75,2,14,100710
1,2451,10.92000008,4.889999866,0,0,7.309999943,256.1799927,0,0,100710
1,2452,9.029999733,4.239999771,0,0,7.679999828,256.7399902,0,0,100710
1,2453,8.199999809,3.880000114,0,0,8.460000038,257.6600037,0,0,100710
1,2454,9.300000191,3.980000019,29.72999954,10.81000042,9.880000114,259.1000061,0,0,100710
1,2455,11.92000008,4.420000076,211.0899963,52.31000137,12.22000027,261.4200134,0,0,100710
1,2456,15,4.940000057,306.0700073,111.3000031,15.69999981,265,2,2,100710
1,2457,17.68000031,5.25,269.5100098,269.5100098,20.43000031,269.9899902,0,0,100710
1,2458,19.85000038,5.289999962,349.2099915,349.2099915,25.86000061,275.7600098,0,0,100710
1,2459,21.54000092,5.119999886,692.4899902,251.8200073,31.29000092,281.519989,0,0,100710
1,2460,22.82999992,4.860000134,432.9400024,432.9400024,36.04999924,286.5,0,0,100710
1,2461,23.76000023,4.639999866,720.8200073,262.1300049,39.40999985,290,0,0,100710
1,2462,24.39999962,4.619999886,867.5700073,214.9799957,40.70000076,291.3099976,4,7,100710
1,2463,24.70000076,4.869999886,526.210022,191.3600006,39.43999863,289.9500122,0,0,100710
1,2464,24.05999947,5.179999828,508.3299866,125.9599991,36.09000015,286.4299927,0,0,100710
1,2465,22.40999985,5.369999886,225.6900024,82.06999969,31.30999947,281.4599915,0,0,100710
1,2466,20.13999939,5.440000057,115.9100037,28.71999931,25.80999947,275.7099915,0,0,100710
1,2467,17.63999939,5.409999847,0,0,20.23999977,269.8699951,0,0,100710
1,2468,15.30000019,5.369999886,0,0,15.30000019,264.6799927,3,6,100710
1,2469,13.43000031,5.400000095,0,0,11.52000046,260.75,0,0,100710
1,2470,12,5.46999979,0,0,8.859999657,258.0400085,0,0,100710
1,2471,10.89000034,5.53000021,0,0,7.150000095,256.3399963,0,0,100710
1,2472,10,5.46999979,0,0,6.199999809,259.1700134,0,0,101640
1,2473,9.210000038,5.340000153,0,0,5.840000153,258.8699951,0,0,101640
1,2474,8.399999619,5.019999981,0,0,5.900000095,258.9599915,0,0,101640
1,2475,7.53000021,4.510000229,0,0,6.230000019,259.2900085,0,0,101640
1,2476,6.800000191,3.950000048,0,0,6.900000095,259.9400024,0,0,101640
1,2477,6.5,3.450000048,0,0,7.989999771,260.9899902,0,0,101640
1,2478,7.610000134,3.230000019,56.24000168,29.87000084,9.609999657,262.4899902,0,0,101640
1,2479,10.11999989,3.25999999,280.6799927,149.0700073,11.84000015,264.519989,0,0,101640
1,2480,12.80000019,3.309999943,151.2299957,151.2299957,14.80000019,267.3399963,2,8,101640
1,2481,14.68000031,3.25,225.9900055,225.9900055,18.46999931,271.0700073,0,0,101640
1,2482,15.77999973,3.150000095,292.3500061,292.3500061,22.47999954,275.2900085,0,0,101640
1,2483,16.37999916,3.069999933,340.25,340.25,26.34000015,279.4299927,0,0,101640
1,2484,16.77000046,3.079999924,362.0299988,362.0299988,29.56999969,282.9299927,0,0,101640
1,2485,17.21999931,3.190000057,354.0899963,354.0899963,31.68000031,285.230011,0,0,101640
1,2486,18,3.470000029,317.7600098,317.7600098,32.20000076,285.7900085,2,12,101640
1,2487,18.79999924,3.819999933,907.2399902,481.8299866,30.80999947,284.269989,0,0,101640
1,2488,18.54999924,4,669.4500122,355.5400085,27.87999916,281.1499939,0,0,101640
1,2489,17.87000084,4.119999886,111.8399963,111.8399963,23.93000031,276.9599915,0,0,101640
1,2490,16.90999985,4.21999979,43.52000046,43.52000046,19.52000046,272.2600098,0,0,101640
1,2491,15.81000042,4.329999924,0,0,15.15999985,267.6300049,0,0,101640
1,2492,14.69999981,4.480000019,0,0,11.39999962,263.6799927,2,12,101640
1,2493,13.68999958,4.690000057,0,0,8.649999619,260.8699951,0,0,101640
1,2494,12.76000023,4.920000076,0,0,6.869999886,259.1400146,0,0,101640
1,2495,11.89999962,5.150000095,0,0,5.880000114,258.2900085,0,0,101640
1,2496,11.06000042,5.340000153,0,0,5.510000229,253.7100067,0,0,101290
1,2497,10.19999981,5.440000057,0,0,5.610000134,254.1199951,0,0,101290
1,2498,9.300000191,5.429999828,0,0,6,254.8200073,0,0,101290
1,2499,8.359999657,5.309999943,0,0,6.559999943,255.6600037,0,0,101290
1,2500,7.610000134,5.159999847,0,0,7.340000153,256.6900024,0,0,101290
1,2501,7.300000191,5.079999924,0,0,8.430000305,258.0100098,0,0,101290
1,2502,8.010000229,5.239999771,51.81000137,22.12999916,9.93999958,259.6799927,0,0,101290
1,2503,9.710000038,5.659999847,93.66000366,93.66000366,11.97000027,261.8299866,0,0,101290
1,2504,11.80000019,6.070000172,179.4700012,179.4700012,14.60000038,264.5700073,1,5,101290
1,2505,13.75,6.21999979,699.6099854,298.8800049,17.86000061,267.9400024,0,0,101290
1,2506,15.48999977,6.059999943,903.5900269,386.019989,21.42000008,271.5599976,0,0,101290
1,2507,17.03000069,5.659999847,401.5700073,401.5700073,24.88999939,275,0,0,101290
1,2508,18.39999962,5.139999866,427.1300049,427.1300049,27.87999916,277.8599854,0,0,101290
1,2509,19.61000061,4.659999847,417.8099976,417.8099976,29.97999954,279.75,0,0,101290
1,2510,20.70000076,4.429999828,981.6699829,419.3699951,30.79999924,280.3099976,5,11,101290
1,2511,21.61000061,4.599999905,306.0799866,306.0799866,30.06999969,279.3500061,0,0,101290
1,2512,22,5.03000021,221.3200073,221.3200073,28.05999947,277.1700134,0,0,101290
1,2513,21.60000038,5.460000038,133.1100006,133.1100006,25.18000031,274.1600037,0,0,101290
1,2514,20.55999947,5.710000038,52.61999893,52.61999893,21.81999969,270.6400146,0,0,101290
1,2515,19.18000031,5.71999979,0,0,18.39999962,266.9899902,0,0,101290
1,2516,17.70000076,5.460000038,0,0,15.30000019,263.5899963,2,15,101290
1,2517,16.36000061,4.980000019,0,0,12.85000038,260.7799988,0,0,101290
1,2518,15.14999962,4.389999866,0,0,11.02999973,258.5899963,0,0,101290
1,2519,14.05000019,3.779999971,0,0,9.729999542,256.9400024,0,0,101290
1,2520,13,3.200000048,0,0,8.850000381,251.9799957,0,0,101640
1,2521,11.97000027,2.710000038,0,0,8.270000458,251.1699982,0,0,101640
1,2522,10.89999962,2.349999905,0,0,7.900000095,250.7200012,4,3,101640
1,2523,9.819999695,2.130000114,0,0,7.679999828,250.6000061,0,0,101640
1,2524,8.949999809,2.039999962,0,0,7.760000229,250.9299927,0,0,101640
1,2525,8.600000381,2.079999924,0,0,8.369999886,251.8699951,0,0,101640
1,2526,8.930000305,2.230000019,40.84000015,9.180000305,9.720000267,253.6000061,0,0,101640
1,2527,9.699999809,2.430000067,108.0400009,108.0400009,12.02999973,256.3999939,0,0,101640
1,2528,10.60000038,2.619999886,349.8500061,78.61000061,15.5,260.5499878,5,1,101640
1,2529,11.38000011,2.710000038,519.6199951,116.75,20.20000076,266.0899963,0,0,101640
1,2530,12.07999992,2.700000048,675.8200073,97.55999756,25.56999969,272.2999878,0,0,101640
1,2531,12.82999992,2.650000095,785.25,113.3600006,30.87000084,278.3099976,0,0,101640
1,2532,13.72999954,2.599999905,834.9699707,120.5400009,35.38999939,283.3099976,0,0,101640
1,2533,14.92000008,2.589999914,816.8499756,117.9199982,38.40999985,286.4899902,0,0,101640
1,2534,16.5,2.680000067,733.8599854,105.9400024,39.20000076,287.0599976,3,7,101640
1,2535,17.79999924,2.809999943,599.4199829,86.52999878,37.29000092,284.5899963,0,0,101640
1,2536,17.52000046,2.769999981,434.3699951,62.70999908,33.20999908,279.8399963,0,0,101640
1,2537,16.79999924,2.75,262.4500122,37.88999939,27.71999931,273.519989,0,0,101640
1,2538,15.80000019,2.779999971,105.3300018,15.21000004,21.61000061,266.4599915,0,0,101640
1,2539,14.71000004,2.859999895,0,0,15.64000034,259.5700073,0,0,101640
1,2540,13.69999981,3.019999981,0,0,10.60000038,253.7700043,3,11,101640
1,2541,12.89000034,3.25999999,0,0,7.070000172,249.8300018,0,0,101640
1,2542,12.21000004,3.559999943,0,0,4.940000057,247.6499939,0,0,101640
1,2543,11.55000019,3.859999895,0,0,3.920000076,246.8500061,0,0,101640
1,2544,10.78999996,4.110000134,0,0,3.700000048,249.5399933,0,0,101530
1,2545,9.81000042,4.239999771,0,0,3.99000001,250.3099976,0,0,101530
1,2546,8.5,4.21999979,0,0,4.5,251.3099976,0,0,101530
1,2547,6.869999886,4.03000021,0,0,5.019999981,252.3000031,0,0,101530
1,2548,5.420000076,3.829999924,0,0,5.679999828,253.3899994,0,0,101530
1,2549,4.800000191,3.75999999,0,0,6.710000038,254.7599945,0,0,101530
1,2550,5.489999771,3.970000029,39.38000107,11.61999989,8.340000153,256.6400146,0,0,101530
1,2551,7.210000038,4.369999886,99.55999756,99.55999756,10.80000019,259.3200073,0,0,101530
1,2552,9.399999619,4.78000021,320.1000061,94.41999817,14.30000019,263.1000061,2,12,101530
1,2553,11.59000015,5.010000229,479.6000061,95.55000305,18.93000031,268.0599976,0,0,101530
1,2554,13.65999985,4.96999979,617.5200195,123.0299988,24.15999985,273.6000061,0,0,101530
1,2555,15.55000019,4.679999828,716.9299927,142.8399963,29.32999992,278.9500122,0,0,101530
1,2556,17.20000076,4.199999809,753.210022,222.1900024,33.77000046,283.3900146,0,0,101530
1,2557,18.56999969,3.670000076,736.9400024,217.3899994,36.81999969,286.2600098,0,0,101530
1,2558,19.60000038,3.269999981,670.2299805,133.5299988,37.79999924,286.9100037,3,9,101530
1,2559,20.10000038,3.140000105,548.0700073,109.1900024,36.27999878,284.9599915,0,0,101530
1,2560,19.71999931,3.220000029,398.0100098,79.30000305,32.72000122,281,0,0,101530
1,2561,18.76000023,3.440000057,238.75,70.43000031,27.82999992,275.6799927,0,0,101530
1,2562,17.45000076,3.710000038,98.37000275,19.60000038,22.29999924,269.7000122,0,0,101530
1,2563,16.04999924,3.970000029,0,0,16.81999969,263.7600098,0,0,101530
1,2564,14.80000019,4.199999809,0,0,12.10000038,258.6000061,3,11,101530
1,2565,13.88000011,4.420000076,0,0,8.670000076,254.8699951,0,0,101530
1,2566,13.22000027,4.619999886,0,0,6.460000038,252.5200043,0,0,101530
1,2567,12.68000031,4.78000021,0,0,5.239999771,251.3099976,0,0,101530
1,2568,12.10000038,4.880000114,0,0,4.78000021,250.3399963,0,0,101490
1,2569,11.35999966,4.860000134,0,0,4.840000153,250.6499939,0,0,101490
1,2570,10.30000019,4.690000057,0,0,5.199999809,251.3099976,2,12,101490
1,2571,8.909999847,4.389999866,0,0,5.690000057,252.1399994,0,0,101490
1,2572,7.650000095,4.099999905,0,0,6.440000057,253.2299957,0,0,101490
1,2573,7.099999905,3.970000029,0,0,7.619999886,254.7299957,0,0,101490
1,2574,7.900000095,4.170000076,42.33000183,14.97999954,9.409999847,256.7900085,0,0,101490
1,2575,9.779999733,4.639999866,102.6299973,102.6299973,12.01000023,259.6499939,0,0,101490
1,2576,12,5.170000076,192.5,192.5,15.60000038,263.6099854,2,4,101490
1,2577,13.93000031,5.519999981,483.8800049,171.25,20.21999931,268.730011,0,0,101490
1,2578,15.53999996,5.670000076,622.0700073,220.1600037,25.37999916,274.4100037,0,0,101490
1,2579,16.95000076,5.659999847,423.8900146,423.8900146,30.45000076,279.9100037,0,0,101490
1,2580,18.28000069,5.579999924,766.8599854,271.3999939,34.79999924,284.5400085,0,0,101490
1,2581,19.62000084,5.53000021,440.769989,440.769989,37.79000092,287.6199951,0,0,101490
1,2582,21.10000038,5.630000114,674.8699951,238.8399963,38.79999924,288.480011,7,10,101490
1,2583,22.20000076,5.800000191,324.5299988,324.5299988,37.40999985,286.7200012,0,0,101490
1,2584,21.76000023,5.630000114,236.1699982,236.1699982,34.09999847,282.9400024,0,0,101490
1,2585,20.70000076,5.429999828,245.0899963,86.73999786,29.54000092,277.8200073,0,0,101490
1,2586,19.40999985,5.300000191,224.9799957,54.06000137,24.43000031,272.1000061,0,0,101490
1,2587,18.28000069,5.309999943,0,0,19.45000076,266.5299988,0,0,101490
1,2588,17.70000076,5.570000172,0,0,15.30000019,261.8800049,4,10,101490
1,2589,17.70000076,6.090000153,0,0,12.5,258.8099976,0,0,101490
1,2590,17.19000053,6.429999828,0,0,10.92000008,257.25,0,0,101490
1,2591,16.15999985,6.550000191,0,0,10.27000046,256.8500061,0,0,101490
1,2592,14.97999954,6.570000172,0,0,10.27999973,268.1099854,0,0,101280
1,2593,14,6.610000134,0,0,10.64999962,268.6300049,0,0,101280
1,2594,13.60000038,6.840000153,0,0,11.10000038,269.2000122,5,10,101280
1,2595,13.14000034,6.989999771,0,0,11.40999985,269.6099854,0,0,101280
1,2596,12.17000008,6.829999924,0,0,11.65999985,269.9400024,0,0,101280
1,2597,11.30000019,6.639999866,0,0,11.97000027,270.3299866,0,0,101280
1,2598,10.98999977,6.639999866,17.12999916,17.12999916,12.51000023,270.9299927,0,0,101280
1,2599,11.18999958,6.789999962,68,68,13.40999985,271.8800049,0,0,101280
1,2600,11.69999981,6.989999771,126.6900024,126.6900024,14.80000019,273.3399963,3,9,101280
1,2601,12.34000015,7.179999828,186.5299988,186.5299988,16.76000023,275.3699951,0,0,101280
1,2602,13.03999996,7.320000172,239.4400024,239.4400024,19.04000092,277.7200012,0,0,101280
1,2603,13.72999954,7.440000057,277.5499878,277.5499878,21.32999992,280.0700073,0,0,101280
1,2604,14.38000011,7.539999962,294.8500061,294.8500061,23.29999924,282.0799866,0,0,101280
1,2605,14.92000008,7.639999866,288.5400085,288.5400085,24.62999916,283.4400024,0,0,101280
1,2606,15.30000019,7.760000229,259.6499939,259.6499939,25,283.8099976,3,8,101280
1,2607,15.47999954,7.929999828,212.7899933,212.7899933,24.20999908,282.9899902,0,0,101280
1,2608,15.5,8.119999886,155.1799927,155.1799927,22.47999954,281.2200012,0,0,101280
1,2609,15.38000011,8.329999924,95,95,20.14999962,278.8299866,0,0,101280
1,2610,15.18000031,8.529999733,39.77000046,39.77000046,17.56999969,276.1799927,0,0,101280
1,2611,14.93999958,8.710000038,0,0,15.06999969,273.6099854,0,0,101280
1,2612,14.69999981,8.850000381,0,0,13,271.480011,1,4,101280
1,2613,14.48999977,8.93999958,0,0,11.60999966,270.0599976,0,0,101280
1,2614,14.30000019,8.949999809,0,0,10.81999969,269.25,0,0,101280
1,2615,14.10999966,8.880000114,0,0,10.47000027,268.8900146,0,0,101280
1,2616,13.89999962,8.670000076,0,0,10.39999962,260.7600098,0,0,101500
1,2617,13.64000034,8.340000153,0,0,10.43000031,260.7200012,0,0,101500
1,2618,13.30000019,7.860000134,0,0,10.39999962,260.5599976,2,4,101500
1,2619,12.89999962,7.239999771,0,0,10.22999954,260.1799927,0,0,101500
1,2620,12.55000019,6.559999943,0,0,10.14000034,259.8399963,0,0,101500
1,2621,12.39999962,5.909999847,0,0,10.43000031,259.8999939,0,0,101500
1,2622,12.65999985,5.369999886,59.31999969,19.40999985,11.39999962,260.7000122,0,0,101500
1,2623,13.36999989,4.920000076,107.4499969,107.4499969,13.35999966,262.5700073,0,0,101500
1,2624,14.39999962,4.5,420.2900085,137.5399933,16.60000038,265.8599854,4,3,101500
1,2625,15.64999962,4.090000153,291.980011,291.980011,21.26000023,270.730011,0,0,101500
1,2626,16.98999977,3.650000095,790.9699707,258.8399963,26.73999977,276.4899902,0,0,101500
1,2627,18.30999947,3.230000019,916.1500244,299.7999878,32.29999924,282.2900085,0,0,101500
1,2628,19.47999954,2.859999895,460.3599854,460.3599854,37.15999985,287.3500061,0,0,101500
1,2629,20.38999939,2.630000114,450.5599976,450.5599976,40.58000183,290.8800049,0,0,101500
1,2630,20.89999962,2.619999886,857.3300171,280.5499878,41.79999924,292.1400146,3,5,101500
1,2631,21,2.890000105,703.3900146,230.1799927,40.29999924,290.5899963,0,0,101500
1,2632,20.64999962,3.390000105,243.1900024,243.1900024,36.59999847,286.7600098,0,0,101500
1,2633,19.73999977,3.960000038,149.5,149.5,31.44000053,281.4100037,0,0,101500
1,2634,18.47999954,4.519999981,63.40000153,63.40000153,25.59000015,275.2900085,0,0,101500
1,2635,17.05999947,5.019999981,0,0,19.79000092,269.1900024,0,0,101500
1,2636,15.69999981,5.460000038,0,0,14.80000019,263.9500122,3,10,101500
1,2637,14.55000019,5.869999886,0,0,11.21000004,260.25,0,0,101500
1,2638,13.57999992,6.210000038,0,0,8.930000305,257.9899902,0,0,101500
1,2639,12.72000027,6.429999828,0,0,7.699999809,256.8800049,0,0,101500
1,2640,11.89000034,6.460000038,0,0,7.25,253.6900024,0,0,101920
1,2641,11.01000023,6.300000191,0,0,7.340000153,253.9700012,0,0,101920
1,2642,10,5.889999866,0,0,7.699999809,254.4600067,2,1,101920
1,2643,8.859999657,5.25,0,0,8.149999619,254.9499969,0,0,101920
1,2644,7.900000095,4.579999924,0,0,8.81000042,255.6100006,0,0,101920
1,2645,7.5,4.010000229,0,0,9.890000343,256.6600037,0,0,101920
1,2646,8.539999962,3.769999981,30.38999939,7.449999809,11.60000038,258.2399902,0,0,101920
1,2647,10.88000011,3.769999981,197.1100006,31.62000084,14.13000011,260.5799866,0,0,101920
1,2648,13.39999962,3.720000029,362.4899902,58.15000153,17.70000076,264.0899963,3,3,101920
1,2649,15.17000008,3.470000029,302.7900085,74.26000214,22.36000061,268.9599915,0,0,101920
1,2650,16.23999977,3.089999914,679.3300171,108.9700012,27.57999992,274.5799866,0,0,101920
1,2651,16.87000084,2.720000029,786.2399902,126.1200027,32.68999863,280.1600037,0,0,101920
1,2652,17.32999992,2.460000038,834.75,133.8999939,37.02999878,284.9100037,0,0,101920
1,2653,17.87999916,2.380000114,817.0499878,131.0599976,39.91999817,288.0599976,0,0,101920
1,2654,18.79999924,2.559999943,735.9899902,118.0599976,40.70000076,288.8500061,2,6,101920
1,2655,19.70000076,2.970000029,604.4899902,96.95999908,38.91999817,286.8500061,0,0,101920
1,2656,19.34000015,3.349999905,442.5899963,70.98999786,35.06999969,282.7200012,0,0,101920
1,2657,18.39999962,3.710000038,273.2000122,43.81999969,29.86000061,277.1099854,0,0,101920
1,2658,17.06999969,4.010000229,66.91999817,16.40999985,24.02000046,270.769989,0,0,101920
1,2659,15.53999996,4.230000019,0,0,18.26000023,264.480011,0,0,101920
1,2660,14,4.369999886,0,0,13.30000019,259.0400085,4,8,101920
1,2661,12.60999966,4.46999979,0,0,9.699999809,255.1499939,0,0,101920
1,2662,11.39000034,4.550000191,0,0,7.369999886,252.7400055,0,0,101920
1,2663,10.31999969,4.590000153,0,0,6.070000172,251.5099945,0,0,101920
1,2664,9.380000114,4.599999905,0,0,5.550000191,255.5700073,0,0,102090
1,2665,8.539999962,4.579999924,0,0,5.579999924,255.8000031,0,0,102090
